title,station,price,info,img,phone
精装叠拼 房主之前自住用 目前空置 看房方便,金隅山墅,20000元/月,小区介绍金隅山墅以打造人文居住舒适度的理念进行设计每户享有180度观景空间底跃带私家花园顶跃独享宽阔露台让您轻松纳田园式生活于己有交通出行西长安街玉泉路往北3公里左转至砂石厂路口向北800米西四环定慧桥沿阜石路向西在砂石厂路和阜石路交叉口向南100米即到项目西五环晋元桥沿阜石路向东在砂石厂路和阜石路交叉口向南100米即到出租原因业主身居国外长期不用此房非常诚意的想找到一位有缘的客户房子登记一年有余一直未出租没有什么特殊原因只是因为之前看房不方便并且房主对客户也有要求范围现在想尽快出租此房有问题您可以随时和我沟通愿有意向者前来看房随时陪同,"['https://image1.ljcdn.com/110000-inspection/e4828661-e122-449c-9682-ffe8d2d0dbc3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/877296ba-bde6-481e-acd7-58a9a89c2b2e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7b9da8a2-5267-42be-a001-8e0b0dfe5e2c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9cf8dedd-fe87-4b6c-bede-fea5027a587a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/906bb17a-4994-4e68-b658-c2449f66e685.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1b601b6d-ba89-4093-a590-a22a7175a501.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fefad59d-2677-416b-bb49-076f97090052.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9373d06f-00aa-4e75-b4cc-d1fb624c6e80.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a099e9a3-7349-4a61-8a5c-fd8ddfe24bf5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/723a75f1-092b-458b-912b-5949de18e80b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e8021e81-65d8-4b5a-9264-6cfb755dd282.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/190036a1-f98c-4708-a6db-7c8a8014f74c.png.600x450.jpg']",40087916554146
八里庄北里小区 3室1厅 7800元,八里庄北里小区,7800元/月,,"['https://image1.ljcdn.com/110000-inspection/73c1bb44-29c9-41fe-bef4-a5299ae0a3c5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8ab1e3ea-5bc8-4200-8190-8c2ee4a49a7c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9e0908df-9418-41b8-8e80-3759a17251cd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3411ab6f-c87c-45fa-8e89-9bebf85d0117.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e6983bdf-ab83-4a5f-9142-4cb0adc5f03d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/254d708e-0d3a-4f96-b7c8-53a24389cc2a.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/80451d65-8f5b-42a9-9d43-b4d1a5f8a0eb.jpg.600x450.jpg']",40085990892194
金榜园 2室1厅 6500元,金榜园,6500元/月,,"['https://image1.ljcdn.com/110000-inspection/cbe75a0f-0595-4f27-bf2e-f46adc826af2.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4c60e0e5-e3bb-4828-9424-fcc93222cc31.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8fc49a8b-276d-4184-8dbc-1b464be5aea9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/aaae4346-113d-4d81-a516-639b0a463a0f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a98ce71c-d695-49a8-b481-544d705a267b.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/3a99926d-4c2f-4979-8442-a6648ddd10b9.jpg.600x450.jpg']",40087890350032
东三环双井苹果社区，可办公，落地窗。,苹果社区北区,13000元/月,房源亮点两个卧室一样大都朝南可办公客厅大有大储物间可当衣帽间户型介绍此房为南向的两居室两个卧室都朝南落地窗采光好两个卧室一样大这个户型带一个大储物间也可以做成衣帽间客厅大开放式厨房交通出行小区西面就是黄木厂路有专165路途经并沿百子湾路东行经过站名分别是黄木厂路北口和苹果社区北站此外步行至三环还有更多公交路线向小区西南方向10号线双井站小区东南方向可到7号线14号线九龙山站周边配套此房位于北京第二十二院街艺术区内所在位置繁华配套齐全楼下就有湖南菜饺子馆料理居酒屋拉面馆烧烤等美食场所还有711世纪华联超市干洗店咖啡馆健身房等生活设施楼后面是一整条艺术街茶馆陶艺馆书店美术馆等人文气息小区介绍苹果社区北区又称转基因苹果总规模27万平米由苹果商街苹果LOFT及苹果蒙太奇公寓共同组成转基因苹果继续秉承苹果社区自然人文现代的建筑精神为CBD的商务带来了独特的人文气质树立了自然办公人文商务的新商务精神,"['https://image1.ljcdn.com/110000-inspection/98d85305-66ea-45a8-a1fa-c5af086c8885.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4c233020-7548-44b4-b111-1dd568a0875d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/614a32f4-e763-4a67-831d-aa4edafe9845.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/85f2e2d8-a023-4ce7-99d6-d356388c02c8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d195ef7b-ed6c-4865-aa33-9bc749872b13.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c0b0c091-d152-41c0-9766-215ea0b48375.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/e8feb67a-c052-4313-80f1-4012419331f0.png.600x450.jpg']",40085982770447
人民日报社家属区 2室1厅 8500元,人民日报社家属区,8500元/月,,"['https://image1.ljcdn.com/110000-inspection/efd9fa7f-5ff0-4403-94d8-3e005b78ce2d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0f6a8293-7142-4836-a42f-6687edd6001e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8104e6ba-0d04-457d-a8cf-f24301697d53.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2fe2a24a-f6fe-4918-a89e-815b3b6b20bc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/91d2ff93-6fed-42e5-aa67-5a4971eee979.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/505fb3b6-c0e4-40ef-adcb-9da7246b1946.png.600x450.jpg']",
福臻家园 2室1厅 7300元,福臻家园,7300元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/5d627bdb-f50b-4245-904c-7b46ea584729.png.600x450.jpg'],40087970036565
石园北区 1室0厅 3000元,石园北区,3000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/84d13e43-6dbb-4aea-8adf-e0c9a84f6612.png.600x450.jpg'],40086079091993
顺驰领海精装修家具家电齐全三居室,顺驰领海,7000元/月,房源亮点房子是个三居家具家电基本都有看房方便业主诚心出租房子保持的很干净小区介绍此房所在小区是商品房小区有38万平方米的人工湖环境优美适合居住有八个主题景观公园周边配套此房所在位置繁华配套齐全小区有银行健身房超市一应俱全生活便利物美早市和荟聚,"['https://image1.ljcdn.com/110000-inspection/ede4bc08-ffd6-4724-8ab7-3fc41a833efd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/213fb2e6-9c31-4042-8986-a448d45a614f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/55f691b8-4b4f-4ab9-8e97-189d42ddb103.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/bc8ac6b8-ce07-4df0-af26-8201936f2972.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0d8bd75e-9ec1-42ac-9cca-ce320d016df7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0a0a8e1d-b087-4f47-bb54-09870cd6f7a4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2a634e40-63c1-4968-b42b-e656d902b160.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/320e0169-aaa4-4e19-9d0b-9e5c7661e63d.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/dcd094bb-f758-48c0-a400-1273911751423.jpg.600x450.jpg']",40089500876724
海棠湾一期 1室1厅 4600元,海棠湾一期,4600元/月,,"['https://image1.ljcdn.com/110000-inspection/75156e97-35e4-4d02-a1b1-afcd8188482f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d0aa133a-5515-46f1-a45c-1d5c0f5693d0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/73fc9b13-c481-4eac-8586-540eb3d86d55.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5d2acb09-2c35-4b75-af87-dddcff2dd46c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d82a63c4-a0b3-488e-b836-f656e6f145c8.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/237d1c4f-ef4b-42a4-9663-804e90344128.png.600x450.jpg']",40086079093408
东亚五环国际 3房间1卫 5500元,东亚五环国际,5500元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/46ad4f9a-afa6-4efa-8723-e23407bef9d9.png.600x450.jpg'],40081673995087
博龙家园西南向两室两卫之前业主自己住,博龙家园,6500元/月,交通出行小区南门西边就是小瓦窑公交车站向北两站是地铁一号线玉泉路站交通方便出租原因业主孩子去西城了房子空了很久业主不考虑出售此房可以长期出租户型介绍此房户型方正客厅朝南带阳台主卧朝南次卧朝西两个卫生间,"['https://image1.ljcdn.com/110000-inspection/e2ab1474-2889-4d74-a96c-f3020a111bb0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0b9c8041-624d-40dd-973d-6643e161aabf.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c6d9a44c-1006-45dc-8150-dd470f4e4ec2.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8d52a34c-6ea9-4133-87ee-aad3ec5fcaf6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/256ca876-4651-4943-b0be-259642d4ab43.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fd1371c6-2d18-48f6-8ee3-eb5e164325d4.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/a964441f-b8cd-4a13-87e1-de4873fdd57f.png.600x450.jpg']",40088597272078
通州新城区东潞苑小区大两居出租,东潞苑,4800元/月,小区介绍小区是2000年的社区小区物业管理严格环境良好停车免费且车位充足周边配套小区旁边有京客隆超市物美超市福源生活超市工商银行储蓄银行社区医院新华医院交通出行有667615316648589等多辆公交车通过小区距离通州北关站2000米出行方便房源亮点婚房全新装修出租家具家电全新此房为南北通透两居室主卧朝南次卧朝北能形成良好的自然通风客厅大采光好,"['https://image1.ljcdn.com/110000-inspection/ba680def-ce58-4a49-b24e-f6fdbe1083a0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1bc18f4b-0848-4f08-bed3-c5dfe8f84b1f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0101e405-55ef-4c1f-a99b-76bc861bfcfe.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7104cfd1-236c-4e47-b7b2-14d394391aa1.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/434aab1f-1a5c-429c-a77e-0fc5921efa2e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0c0e36b4-5413-41e9-969b-c7bf7e54e7b9.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/55d8efd7-721b-48b4-9059-db536fa89b33.png.600x450.jpg']",40083136338832
精装房屋，家电齐全，拎包入住，交通便利,机械研究院西区,14000元/月,出租原因房子是业主的多余房产暂时住不到可以长期出租寻找长期租住并且爱惜房屋的客户交通出行小区的门口就是白石桥南地铁站6号和9号线的换乘站另外还有四道口北公交站出行十分便利装修描述房子是精装修保持的很好而且非常干净红木的家具品牌的家电是你居住的合适之选,"['https://image1.ljcdn.com/110000-inspection/4b382fee-c4bf-451b-9513-b81c5f61d93f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fb101211-61eb-4b9c-a14d-173717181f35.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b69d85a7-d325-423b-a45e-56c0ac3bf4b8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ca186335-1116-45f3-9b67-c3f7ec1bc3ef.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a73ddc8c-f28a-4716-a1f2-7084c80edf2b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7a42def9-293c-4c5d-b630-87957d1e5bdf.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/dc31446f-70f4-4083-84e5-2d45f6be9301.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d86bfb5d-6b98-4d4a-a021-570d9bc3f834.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/00808595-5264-40d5-a22a-0524693e930c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7d711973-b327-4633-9bf1-0ed07fe4bb53.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9f444d64-e5a8-4c73-a868-068b1af94ceb.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/4d492f80-fee5-441c-96ac-46f44a4858d2.png.600x450.jpg']",40089500871246
广渠门双井富力城D区观景两居 采光好 拎包入住,富力城D区,15500元/月,小区介绍富力城横跨东二环到东三环是定位于国贸CBD商圈的纯居住的高品质商品房其中富力城D区又称龙吟半岛是富力开发商在富力城的三期作品树种多样龙吟水系贯穿东西走在小区内如处在公园中小区内人车分流踏入小区让人心旷神怡流连忘返周边配套富力城所处位置优越繁华配套齐全有世纪联华富力广场等大型商超中行农行工行建行交行招商光大广发中信民生兴业北京等银行集体入驻影院KTV健身娱乐场所一应俱全交通出行小区交通方便出小区西南门向西373米来自百度地图到达地铁七号线广渠门外站可直达北京西站出小区南门向东898米来自百度地图地铁十号线双井站一站地到国贸小区出南门由公交垂杨柳双井桥西马圈等公交站自驾出门直接上两广路,"['https://image1.ljcdn.com/110000-inspection/3f0402e0-6b4f-4bf4-8324-07398db7e5e8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1f5c1273-8027-4cc3-9892-e6ae7a1c33c3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/535c7922-aba9-46ac-92d7-bcffa8e07441.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/462ac361-e3e1-4fe9-8854-d591f0c8981a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6ecc092c-6bcd-4971-a51c-bcc17f4a5276.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ffe8b33f-f3d2-482e-903a-6a1cce1cc3fc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f478127e-5e5b-4ad3-b343-53a0766e004c.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/de8f53b0-0bb3-4381-a40f-3c0c44b8dd0f.png.600x450.jpg']",40083883166241
属于苏庄少数的房源，功能间齐全,苏庄一里小区,2800元/月,交通出行小区门口左拐就是公交车站有907901房35距离苏庄站950米参考百度地图交通便利出租原因房子是业主刚从链家成交不久的房源因为业主工作原因暂时住不到这边所以本房子考虑出租同事多多推荐房源亮点房子朝向不错属于苏庄区域少数的房源面积相对来说一般但是功能间齐全,"['https://image1.ljcdn.com/110000-inspection/9ac8fafa-a851-43c4-ab06-d242d09a963f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6e802365-e565-467a-8a0d-b1374bb221ab.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e26ac1a5-5eb6-46c6-a4ca-a55b38b5ae77.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/abba6363-d173-456c-aab6-7440e168c704.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8bab442d-84e9-4d88-929c-0cf29596db3f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2aae52ea-9d6f-4035-812d-29652cb80efe.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/7b5bbe85-7864-48c6-83ce-44c046e556ec.png.600x450.jpg']",40083136332270
双井广渠门双花园CBD总部公寓南北通透两居室,CBD总部公寓一期,13000元/月,装修描述此房是南北双线通透的两居室客厅主卧朝南次卧和厨房朝北壁纸是业主两年前新帖的壁纸之前都是业主自己住只出租了一年周边配套所处位置优越繁华配套齐全有世纪联华富力广场等大型商超中行农行工行建行交行招商光大广发中信民生兴业北京等银行集体入驻医院由九州女子医院垂杨柳医院等影院KTV健身娱乐场所一应俱全交通出行小区在东三环里交通便利小区在东三环里交通便利距离7号线广渠门外站506米来自百度地图广渠路上有多条公交线路通过通向国贸四惠等,"['https://image1.ljcdn.com/110000-inspection/f636b975-6b56-4e5b-9820-4e55a59f554e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5ffc8285-a5ca-4f80-a879-3f010bc8c571.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7fb0c896-0791-4895-9964-549ea0c9a47d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/54a25616-3578-4cc4-b67d-1412d2e13483.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/df1e6075-b7e2-4677-87e1-a62badb1df1e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/71de6a04-9475-4224-8edd-58c7dd97b136.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/91c591d0-5ce7-4e1c-bb80-e2585ba36ebb.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/c5f201b1-7827-4d3c-8228-402873562c2f.png.600x450.jpg']",40089106956975
新源西里东街 2室1厅 5600元,新源西里东街,5600元/月,,"['https://image1.ljcdn.com/110000-inspection/8af7df74-70e0-4573-8ec6-0da2a1eeba5b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f0bff135-b404-4bfe-a57e-7674ebde81ab.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7f2a6fce-7db9-4fc1-8e12-5d3f6baabe6d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/daeb149d-a91e-40d5-8486-b7535c601c93.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2fe554c7-a2cd-42c1-98ec-ed4e7193f0de.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/f0d2f48e-acaf-4827-b5a9-b1fe228e1e2e.jpg.600x450.jpg']",40086079095303
南平东里 2室1厅 5200元,南平东里,5200元/月,,"['https://image1.ljcdn.com/110000-inspection/51e932ee-6cf8-456d-b25f-7bcbb59aa028.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2e6866a2-dcbf-4ee4-9b0a-d0c5df5cd871.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/63d0810a-dbb8-4807-b879-c1653fee9e78.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d44e40b4-f562-4754-a8cc-56c4b0ba3149.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e800536a-eb28-4d74-9d5a-b5cae8b855b9.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/9acd26bf-b4fa-40ab-a35f-f4a224d66d03.png.600x450.jpg']",40085989599939
太阳宫 芍药居 大三居 可办公 随时看房，环境安静,太阳国际公馆,19000元/月,房源亮点房屋之前是空房出租客厅面积将近60平米落地窗采光非常好高楼层视野开阔独立小区很安静小区介绍此小区建于02年是比较新的小区物业费为286元平月水费5元电费04883元度燃气228元立方米小区进出门都需刷卡门卫经常会帮忙拎东西服务周到周边配套小区所在方位配套齐全小区就有交通银行北京银行等多家银行小区旁边是凯德MALL商场还有爱琴海和比如世界等大型商超购物逛街吃饭都方便还有中日友好医院望京医院交通出行此小区位于北三环东路西北侧是京承高速东南侧是京密路和机场快轨距离太阳宫地铁站1000米距离光熙门地铁站800米距离小区500米的西坝河公交站多条公交路线交汇交通方便,"['https://image1.ljcdn.com/110000-inspection/257a7308-7e49-47bd-89ac-862959b59a70.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/62db6a3d-4a4a-47dd-83e3-c44963568a3b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8cefb786-a29a-4fe2-a533-e7157986e641.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d4c50936-f4d9-45c7-82c7-e44a055bb774.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c3e4d038-9b34-4a70-b146-ff52d8bf1ef7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1363b3b3-c994-4bb7-bca0-904d887f08d7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fcbda38a-96aa-469a-9bba-6a2ffc962ef3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/279cb7f5-f604-42ec-9228-984cfa9467ab.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/c097f685-a7a3-40f0-87d6-f08edf612859.png.600x450.jpg']",
阳光邑上 2室1厅 3400元,阳光邑上,3400元/月,,"['https://image1.ljcdn.com/110000-inspection/375ad5da-caa8-4e7f-9589-b422233a8bde.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/99683856-df88-4191-9082-a7b6ee7453fd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b4b2403b-f112-4fd5-9955-2f0cf0c2c395.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b3818aed-6a65-4cb1-bb15-3f99a32921c4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/195ad00f-22a8-4a04-a79a-10c7f242ceb0.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/91baa5ae-9057-4d10-96c7-8a19e2fabb8f.png.600x450.jpg']",40083883164421
